2028596750	2026479794	699201	0	1500	和视界MTV专区包月	30	01	1	20150929021029	0			20239141	和视界MTV专区包月			20160824
2028596752	2026479796	699201	1	100	和视界-华纳电影按次1元	30	02	1	20150831015901	0			20223017	和视界-华纳电影按次1元			20160824
2028596800	2026479840	699019	1	0	V3喜乐包包30天	30	01	14	20151013024824	0			1234567890	V3喜乐包包30天			20160824
2028596830	2026479874	699004	0	1000	CCTV手机电视	30	01	1	20151020072330	0			30830008	CCTV手机电视			20160824
2028596831	2026479875	699011	0	1000	人民网包月	30	01	1	20151020072325	0			30830008	人民网包月			20160824
2028597138	2026480018	699019	0	2000	咪咕视频-收费业务20元包月	30	01	1	20151127083809	0			30838075	咪咕视频-收费业务20元包月			20160824
2028597155	2026480035	699019	1	600	咪咕视频-收费业务6元按次	30	02	1	20151130030351	0			30828016	咪咕视频-收费业务6元按次			20160824
2028597158	2026480038	699019	1	900	咪咕视频-收费业务9元按次	30	02	1	20151130030335	0			30828019	咪咕视频-收费业务9元按次			20160824
2028597170	2026480050	699019	1	2100	咪咕视频-收费业务21元按次	30	02	1	20151130033653	0			30828031	咪咕视频-收费业务21元按次			20160824
2028597171	2026480051	699019	1	2200	咪咕视频-收费业务22元按次	30	02	1	20151130033703	0			30828032	咪咕视频-收费业务22元按次			20160824
2028597178	2026480058	699019	1	2900	咪咕视频-收费业务29元按次	30	02	1	20151130033819	0			30828039	咪咕视频-收费业务29元按次			20160824
2028597181	2026480061	699019	1	10000	咪咕视频-收费业务100元按次	30	02	1	20151130040016	0			30828042	咪咕视频-收费业务100元按次			20160824
2028597192	2026480072	699019	0	70	咪咕视频-收费业务0.7元包月	30	01	1	20151130061409	0			30838053	咪咕视频-收费业务0.7元包月			20160824
2028597199	2026480079	699019	0	500	咪咕视频-收费业务5元包月	30	01	1	20151130061252	0			30838060	咪咕视频-收费业务5元包月			20160824
2028597201	2026480081	699019	0	700	咪咕视频-收费业务7元包月	30	01	1	20151130063347	0			30838062	咪咕视频-收费业务7元包月			20160824
2028597205	2026480085	699019	0	1100	咪咕视频-收费业务11元包月	30	01	1	20151130063233	0			30838066	咪咕视频-收费业务11元包月			20160824
2028597210	2026480090	699019	0	1600	咪咕视频-收费业务16元包月	30	01	1	20151130063112	0			30838071	咪咕视频-收费业务16元包月			20160824
2028597220	2026480100	699019	0	2700	咪咕视频-收费业务27元包月	30	01	1	20151130065533	0			30838082	咪咕视频-收费业务27元包月			20160824
2028597223	2026480103	699019	0	3000	咪咕视频-收费业务30元包月	30	01	1	20151130070241	0			30838085	咪咕视频-收费业务30元包月			20160824
2028597241	2026480125	699067	1	10	荔枝TV按次0.1元	30	02	1	20151209071904	0			30820010	荔枝TV按次0.1元			20160824
2028597243	2026480127	699067	1	100	荔枝TV按次1元	30	02	1	20151209071837	0			30820100	荔枝TV按次1元			20160824
2028597308	2026480138	699068	1	40	咪咕FM业务0.4元按次	30	02	1	20151210082739	0			30826004	咪咕FM业务0.4元按次			20160824
2028597310	2026480140	699068	1	60	咪咕FM业务0.6元按次	30	02	1	20151210082835	0			30826006	咪咕FM业务0.6元按次			20160824
2028597324	2026480152	699068	0	700	咪咕FM业务7元包月	30	01	1	20151210091047	0			30830008	咪咕FM业务7元包月			20160824
2028597341	2026480169	699065	1	100	歌华手机电视按次1元	30	02	1	20151211025014	0			30820100	歌华手机电视按次1元			20160824
2028597345	2026480173	699065	1	90	歌华手机电视按次0.9元	30	02	1	20151211032040	0			30820090	歌华手机电视按次0.9元			20160824
2028597490	2026480334	699201	0	100	和视界-宝莱坞专区包月1元	30	01	1	20160401082529	0			20239142	和视界-宝莱坞专区包月1元			20160824
2028597493	2026480337	699201	0	1000	和视界-宝莱坞专区包月10元	30	01	1	20160401082720	0			20239145	和视界-宝莱坞专区包月10元			20160824
2028597494	2026480338	699201	0	1500	和视界-宝莱坞专区包月15元	30	01	1	20160401082712	0			20239146	和视界-宝莱坞专区包月15元			20160824
2028597509	2026480353	699013	1	1000	动漫栏目按次10元	30	02	1	20160405090942	0			20720059	动漫栏目按次10元			20160824
2028597517	2026480361	699007	1	1000	CRI手机电视按次10元	30	02	1	20160405090539	0			20820264	CRI手机电视按次10元			20160824
2028597520	2026480364	699013	1	1000	搞笑栏目按次10元	30	02	1	20160405090429	0			20320059	搞笑栏目按次10元			20160824
2028597533	2026480377	699201	1	1000	和视界华纳专区按次10元	30	02	1	20160405112351	0			30820598	和视界华纳专区按次10元			20160824
2028597577	2026480421	699013	1	500	娱乐栏目按次5元	30	02	1	20160405111633	0			20420208	娱乐栏目按次5元			20160824
2028597589	2026480433	699007	1	500	中国国家地理频道按次5元	30	02	1	20160405111105	0			20820261	中国国家地理频道按次5元			20160824
2028597599	2026480443	699024	1	500	娱乐栏目-按次5元	30	02	1	20160405110810	0			20420208	娱乐栏目-按次5元			20160824
2028597613	2026480457	699007	0	2000	CRI手机电视包月20元	30	01	1	20160405110341	0			20830024	CRI手机电视包月20元			20160824
2028597616	2026480460	699001	0	2000	东方手机电视包月20元	30	01	1	20160405110303	0			10830195	东方手机电视包月20元			20160824
2028597619	2026480463	699017	0	2000	芒果TV包月20元	30	01	1	20160405110119	0			30830158	芒果TV包月20元			20160824
2028597621	2026480465	699201	0	2000	和视界-华谊专区包月20元	30	01	1	20160405110101	0			20230124	和视界-华谊专区包月20元			20160824
2028597623	2026480467	699201	1	1000	和视界-MTV专区按次10元	30	02	1	20160405110048	0			20223085	和视界-MTV专区按次10元			20160824
2028597624	2026480468	699201	1	1000	和视界-SBS专区按次10元	30	02	1	20160405110040	0			20223086	和视界-SBS专区按次10元			20160824
2028597672	2026480516	699201	1	0	人民视讯-MTV专区按次0元	30	02	1	20160428090433	0			30410001	人民视讯-MTV专区按次0元			20160824
2028597679	2026480523	699201	1	0	搜狐影音专区按次0元	30	02	1	20160428090358	0			30410001	搜狐影音专区按次0元			20160824
